id,app_url,title,price,hint
955,https://apps.shopify.com/voice-search-by-evm,Advanced Shopify,$25/month,
956,https://apps.shopify.com/voice-search-by-evm,Shopify Plus,$50/month,
957,https://apps.shopify.com/print-melon,,Free,
958,https://apps.shopify.com/whatshare,,Free to install,"Optional: Reports $3.99, Share Bar $3.99, Blog Share $1.99"
959,https://apps.shopify.com/turbo-delivery,Basic,$24.99/month,
960,https://apps.shopify.com/turbo-delivery,Advanced,$34.99/month,
961,https://apps.shopify.com/price-change-notification,,$2/month,
962,https://apps.shopify.com/anywhere-custom-forms,,$4.99/month,
963,https://apps.shopify.com/codeswholesale-com,,Free,
964,https://apps.shopify.com/customization-information-for-products,,$1.99/month,
965,https://apps.shopify.com/one-click-checkout,,$15.95/month,
966,https://apps.shopify.com/infiplex-oms,,$10/month,Includes 50 orders per mo. Additional orders are $0.20 each.
967,https://apps.shopify.com/collage-galleries-by-widgetic,Free,Free,
968,https://apps.shopify.com/collage-galleries-by-widgetic,Premium,$3.99/month,
969,https://apps.shopify.com/smar7-bundle-upsell,,$47/month,
970,https://apps.shopify.com/vendor-logo,Infinite uses plan,$6/month,
971,https://apps.shopify.com/share-for-discounts,,$9/month,
972,https://apps.shopify.com/pixel-bay,,$9/month,
973,https://apps.shopify.com/langshop,LangShop,$17.99/month,
974,https://apps.shopify.com/closeby-store-locator,Basic Plan $9,$9/month,$2 per additional 100 locations or 1000 public map views
975,https://apps.shopify.com/bookthatapp,Trial,Free,
976,https://apps.shopify.com/bookthatapp,Standard,$19.95/month,
977,https://apps.shopify.com/bookthatapp,Premium,$29.95/month,
978,https://apps.shopify.com/getsocial,,$9/month,
979,https://apps.shopify.com/respondify,,Free to install,Different pricing levels based on necessary email quota
980,https://apps.shopify.com/adeptmind,,Free,
981,https://apps.shopify.com/bulk-image-edit,Starter Plan,Free,
982,https://apps.shopify.com/bulk-image-edit,Basic Plan,$9.99/month,
983,https://apps.shopify.com/bulk-image-edit,Professional Plan,$19.99/month,
984,https://apps.shopify.com/bulk-image-edit,Advanced Plan,$49.99/month,
985,https://apps.shopify.com/easy-custom-field,FREE,Free,
986,https://apps.shopify.com/easy-custom-field,UNLIMITED PLAN,$9.95/month,
987,https://apps.shopify.com/easylocation,,$5/month,
988,https://apps.shopify.com/google-customer-reviews-1,Basic Plan,$4.99/month,
989,https://apps.shopify.com/sendtinel,Free,Free,
990,https://apps.shopify.com/sendtinel,Lite,$14.99/month,
991,https://apps.shopify.com/sendtinel,Pro,$49.99/month,
992,https://apps.shopify.com/sendtinel,Plus,$299.99/month,
993,https://apps.shopify.com/geolocation-redirect,,$8/month,
994,https://apps.shopify.com/omsify,,Free,
995,https://apps.shopify.com/cobiro,,Free,
996,https://apps.shopify.com/rexapplication,,Free,
997,https://apps.shopify.com/the-gifts-finder,,$1.99/month,5% of Gift cards & bundles sales from TheGiftsFinders.com
998,https://apps.shopify.com/content-protection,,$5/month,
999,https://apps.shopify.com/advance-faq,,$2.99/month,
1000,https://apps.shopify.com/metafields-transporter,,$2/month,
1001,https://apps.shopify.com/ultimate-size-chart,,$5.99/month,
1002,https://apps.shopify.com/unchained-calculator,,Free,
1003,https://apps.shopify.com/automatic-catalog-builder,,Free to install,"$99 for 1 month, $198 for 6 months, $288 for 12 months"
1004,https://apps.shopify.com/password-protected-pages,Basic,$5/month,
1005,https://apps.shopify.com/password-protected-pages,Shopify,$9/month,
1006,https://apps.shopify.com/password-protected-pages,Advanced,$49/month,
1007,https://apps.shopify.com/password-protected-pages,"Plus, Enterprise",$99/month,
1008,https://apps.shopify.com/customer-gender,,$6/month,
1009,https://apps.shopify.com/power-tools-variant-tagger,,$9.99/month,
1010,https://apps.shopify.com/james,Basic,Free,
1011,https://apps.shopify.com/james,Plus,$20/month,
1012,https://apps.shopify.com/james,Professional,$50/month,
1013,https://apps.shopify.com/tawk-to,,Free,
1014,https://apps.shopify.com/facebook-messenger-live-chat-tracking,,Free,
1015,https://apps.shopify.com/snapchat-pixel-installer,,$9.99/month,
1016,https://apps.shopify.com/optinmate-2,Free Plan,Free,
1017,https://apps.shopify.com/optinmate-2,Unlimited Plan,$14.99/month,
1018,https://apps.shopify.com/cart-checkout-url-generator,,$19.99/month,
1019,https://apps.shopify.com/store-protector,,$75 one time charge,"$75 for Protector tools, $75 for Speedbooster"
1020,https://apps.shopify.com/easy-faqs-by-ndnapps-com,FREE FOREVER PLAN,Free,
1021,https://apps.shopify.com/easy-faqs-by-ndnapps-com,BASIC Plan,$4.99/month,
1022,https://apps.shopify.com/easy-faqs-by-ndnapps-com,PRO Plan,$9.99/month,
1023,https://apps.shopify.com/gift-wrap-plus,Small,Free,
1024,https://apps.shopify.com/gift-wrap-plus,Medium,$5.99/month,
1025,https://apps.shopify.com/gift-wrap-plus,Large,$10.99/month,
1026,https://apps.shopify.com/gift-wrap-plus,X-Large,$19.99/month,
1027,https://apps.shopify.com/launchpad,,Free,
1028,https://apps.shopify.com/smart-slides,,Free,
1029,https://apps.shopify.com/skip-cart-the-fast-way-to-checkout,,$9.99/month,
1030,https://apps.shopify.com/daily-report,,Free,
1031,https://apps.shopify.com/beans-social-feeder-facebook-twitter-instagram-automation,,Free,
1032,https://apps.shopify.com/sales-conversion-optimizer,,$9.95/month,
1033,https://apps.shopify.com/theme-switcher-by-anh-kiet,,$2.99/month,
1034,https://apps.shopify.com/emarketing,,Free,
1035,https://apps.shopify.com/facebook-countdown-retargeting,Shopify Lite,$19/month,
1036,https://apps.shopify.com/facebook-countdown-retargeting,Shopify,$49/month,
1037,https://apps.shopify.com/facebook-countdown-retargeting,Advance,$149/month,
1038,https://apps.shopify.com/facebook-countdown-retargeting,Shopify Plus,$299/month,
1039,https://apps.shopify.com/free-email-popups-by-chated-io,,Free,
1040,https://apps.shopify.com/xporter-by-eshop-admin,Bronze Plan,$7/month,
1041,https://apps.shopify.com/xporter-by-eshop-admin,Silver Plan,$15/month,
1042,https://apps.shopify.com/xporter-by-eshop-admin,Gold Plan,$45/month,
1043,https://apps.shopify.com/slimfaq-for-shopify,Free plan,Free,
1044,https://apps.shopify.com/slimfaq-for-shopify,Standard plan,$9/month,
1045,https://apps.shopify.com/slimfaq-for-shopify,Pro plan,$25/month,
1046,https://apps.shopify.com/touchcard,,Free to install,$0.99 per postcard each month
1047,https://apps.shopify.com/product-builder,,$60/month,
1048,https://apps.shopify.com/mcafee-secure,Free,Free,
1049,https://apps.shopify.com/mcafee-secure,Pro,$25/month,Plans start at $25/mo. Prices vary based on site traffic.
1050,https://apps.shopify.com/currency-converter-by-vitals,,$3.99/month,
1051,https://apps.shopify.com/social-media-tabs,,Free,
1052,https://apps.shopify.com/minifier,Manual,Free to install,1-2¢ per image (minimum payment for optimization is $0.50)
1053,https://apps.shopify.com/minifier,AUTO-OPTIMIZATION,$4/month,
1054,https://apps.shopify.com/beautiful-popup,Basic Plan,$7.99/month,
1055,https://apps.shopify.com/expandly-1,Self Starter,$37/month,Optional: $15 per extra sales channel or shipping carrier
1056,https://apps.shopify.com/expandly-1,Business,$115/month,Optional: $15 per extra sales channel or shipping carrier
1057,https://apps.shopify.com/power-tools-pricing-policy,,$8.99/month,
1058,https://apps.shopify.com/giftship,Basic,$29.99/month,
1059,https://apps.shopify.com/giftship,Standard,$44.99/month,
1060,https://apps.shopify.com/giftship,Business,$89.99/month,
1061,https://apps.shopify.com/bounce-back-redirector,,$2.99/month,
1062,https://apps.shopify.com/bulk-order,,$3.99/month,
1063,https://apps.shopify.com/ultimate-faqs,,$2.99/month,
1064,https://apps.shopify.com/add-tracking-info-to-paypal,,Free to install,$0.17 / per order (bonuses up to 30% available)
1065,https://apps.shopify.com/awesome-gamify-memory-pairs-game,,$9/month,
1066,https://apps.shopify.com/automatic-related-products,,Free,
1067,https://apps.shopify.com/automatic-related-products,,$9.99/month,
1068,https://apps.shopify.com/automatic-related-products,,$19.99/month,
1069,https://apps.shopify.com/automatic-related-products,,$29.99/month,
1070,https://apps.shopify.com/sticky-1,Basic Plan,$3.99/month,
1071,https://apps.shopify.com/pulse-commerce,,Free,
1072,https://apps.shopify.com/buy-now-button-amazon-walmart-jet-ebay-etc,Free Plan,Free,
1073,https://apps.shopify.com/buy-now-button-amazon-walmart-jet-ebay-etc,Advance,$4.99/month,
1074,https://apps.shopify.com/the-motivator,Basic,$4.99/month,
1075,https://apps.shopify.com/the-motivator,Full,$9.99/month,
1076,https://apps.shopify.com/coming-soon-under-construction,,$7/month,
1077,https://apps.shopify.com/simple-shop-automation,Starter Plan,Free,
1078,https://apps.shopify.com/simple-shop-automation,Growth Plan,$9.99/month,
1079,https://apps.shopify.com/simple-shop-automation,Basic Plan,$19.99/month,
1080,https://apps.shopify.com/simple-shop-automation,Profressional Plan,$49.99/month,
1081,https://apps.shopify.com/e-marketplace-services,,Free to install,There will be a monthly subscription fee after free period ends.  Users need to use their own carrier account for labels
1082,https://apps.shopify.com/australia-post-shipping-extension,,$10/month,
1083,https://apps.shopify.com/warden,Basic Shopify,$4.99/month,
1084,https://apps.shopify.com/warden,Shopify,$7.99/month,
1085,https://apps.shopify.com/warden,Advanced Shopify,$9.99/month,
1086,https://apps.shopify.com/warden,Shopify Plus,$19.99/month,
1087,https://apps.shopify.com/advanced-shipping-manager-for-shopify,,$85/month,Billing is every 28 days
1088,https://apps.shopify.com/my-tabs-by-sdi,,$2.99/month,
1089,https://apps.shopify.com/timerly,,$9.99/month,
1090,https://apps.shopify.com/facebook-feed-the-free-and-easy-product-feed-for-facebook,,Free,
1091,https://apps.shopify.com/ordercup,Free,Free,
1092,https://apps.shopify.com/ordercup,Short,$25/month,
1093,https://apps.shopify.com/ordercup,Tall,$45/month,
1094,https://apps.shopify.com/ordercup,Grande,$65/month,"For additional Plans, please check out our website below."
1095,https://apps.shopify.com/printful,,Free,
1096,https://apps.shopify.com/collection-manager,,$4.65/month,
1097,https://apps.shopify.com/mailerlite-1,,$5/month,
1098,https://apps.shopify.com/google-adwords-software-by-adnabu,Forever Free,Free,
1099,https://apps.shopify.com/google-adwords-software-by-adnabu,Basic,$99/month,Additional charges applicable @ 7% once spends cross $1500.
1100,https://apps.shopify.com/google-adwords-software-by-adnabu,Standard,$249/month,Additional charges applicable @ 5% once spends cross $5000.
1101,https://apps.shopify.com/google-adwords-software-by-adnabu,Premium,$749/month,Additional charges applicable @ 4% once spends cross $18750.
1102,https://apps.shopify.com/snapzy-the-instagram-feed,Basic Plan,$5/month,
1103,https://apps.shopify.com/order-status-messenger,,$1.99/month,
1104,https://apps.shopify.com/trackify-1,Gold,$24.95/month,
1105,https://apps.shopify.com/trackify-1,Platinum,$49.95/month,
1106,https://apps.shopify.com/syncommerce,Starter,$40/month,
1107,https://apps.shopify.com/syncommerce,Plus,$100/month,
1108,https://apps.shopify.com/syncommerce,Professional,$200/month,
1109,https://apps.shopify.com/mxed-sell-official-pop-culture-merch,,Free,
1110,https://apps.shopify.com/auto-fulfill,Free,Free,
1111,https://apps.shopify.com/auto-fulfill,Small Plan,$10/month,
1112,https://apps.shopify.com/auto-fulfill,Medium Plan,$20/month,
1113,https://apps.shopify.com/auto-fulfill,Large Plan,$30/month,
1114,https://apps.shopify.com/easy-seo,,$0.99/month,
1115,https://apps.shopify.com/izypixel,,$9/month,
1116,https://apps.shopify.com/christmas-snow,,$2.99/month,
1117,https://apps.shopify.com/bing-shopping,Free,Free,
1118,https://apps.shopify.com/bing-shopping,Small,$9.95/month,
1119,https://apps.shopify.com/bing-shopping,Medium,$19.95/month,
1120,https://apps.shopify.com/bing-shopping,Large,$29.95/month,See our pricing page for higher product capacity plans.
1121,https://apps.shopify.com/charge-me-later,Basic,$8/month,
1122,https://apps.shopify.com/charge-me-later,PLUS,$19.99/month,
1123,https://apps.shopify.com/gift-on-order,,$9/month,
1124,https://apps.shopify.com/cod-order-confirmation,,Free to install,$0.03 USD per COD Order Verification
1125,https://apps.shopify.com/full-shelf,,$9.99/month,
1126,https://apps.shopify.com/simply-currency-conversion,,$2/month,
1127,https://apps.shopify.com/mailchimp-forms,Free,Free,
1128,https://apps.shopify.com/mailchimp-forms,Essential,$9.99/month,
1129,https://apps.shopify.com/mailchimp-forms,Pro,$19.99/month,
1130,https://apps.shopify.com/facebook-likes-popup,Lite,Free,
1131,https://apps.shopify.com/facebook-likes-popup,Complete,$2.99/month,
1132,https://apps.shopify.com/facebook-likes-popup,Professional,$19.99/month,
1133,https://apps.shopify.com/talentlms,,Free,
1134,https://apps.shopify.com/spently,Starter,Free to install,Additional charges of $19.99 after 10 monthly orders
1135,https://apps.shopify.com/spently,Pro,$39.99/month,Up to 100 monthly orders
1136,https://apps.shopify.com/spently,Super,$99.99/month,Up to 1000 monthly orders
1137,https://apps.shopify.com/spently,Premier,$499.99/month,Unlimited Orders
1138,https://apps.shopify.com/mincart-by-molsoft,Lite Plan,$2.99/month,
1139,https://apps.shopify.com/mincart-by-molsoft,Full Plan,$3.99/month,
1140,https://apps.shopify.com/mincart-by-molsoft,Premium Plan,$6.99/month,
1141,https://apps.shopify.com/squirrly-seo-keyword-research-product-page-optimization-site-audit-keywords-manager,Pro Plan,$29.99/month,
1142,https://apps.shopify.com/gdpr-compliant-banner,,$0.99/month,
1143,https://apps.shopify.com/order-custom-tracker,,$6/month,
1144,https://apps.shopify.com/category-breadcrumbs-uncomplicated,,$3.75/month,
1145,https://apps.shopify.com/upsell-bundles-1,Basic,$19.99/month,
1146,https://apps.shopify.com/upsell-bundles-1,Professional,$29.99/month,
1147,https://apps.shopify.com/upsell-bundles-1,Advanced,$44.99/month,
1148,https://apps.shopify.com/upsell-bundles-1,Plus,$89.99/month,
1149,https://apps.shopify.com/rebase,Standard,$99/month,
1150,https://apps.shopify.com/rebase,Advanced,$199/month,
1151,https://apps.shopify.com/rebase,Plus,$299/month,
1152,https://apps.shopify.com/customer-guru,Free,Free,
1153,https://apps.shopify.com/customer-guru,Hobbyist,$50/month,
1154,https://apps.shopify.com/customer-guru,Small Business,$150/month,
1155,https://apps.shopify.com/customer-guru,Advanced,$250/month,
1156,https://apps.shopify.com/collective-fab,Monthly,$29/month,
1157,https://apps.shopify.com/create-custom-forms,Basic Version,$0.99/month,
1158,https://apps.shopify.com/create-custom-forms,Standard Version,$2.99/month,
1159,https://apps.shopify.com/create-custom-forms,Pro Version,$4.99/month,
1160,https://apps.shopify.com/create-custom-forms,Premium Version,$6.99/month,
1161,https://apps.shopify.com/kartify,,$7.99/month,
1162,https://apps.shopify.com/store-locator-4,Free Plan,Free,
1163,https://apps.shopify.com/store-locator-4,Basic Plan,$4.99/month,
1164,https://apps.shopify.com/store-locator-4,Standard Plan,$14.99/month,
1165,https://apps.shopify.com/store-locator-4,Unlimited Plan,$34.99/month,
1166,https://apps.shopify.com/gdpr-cookie-consent,,Free,
1167,https://apps.shopify.com/worry-free-shipping,Trial,Free,
1168,https://apps.shopify.com/worry-free-shipping,Lite,$40/month,18 cents per label after 200 labels
1169,https://apps.shopify.com/worry-free-shipping,Standard,$130/month,"15 cents per label after 1,000 labels"
1170,https://apps.shopify.com/worry-free-shipping,Pro,$250/month,"13 cents per label after 2,500 labels"
1171,https://apps.shopify.com/candyrack,All-inclusive,$19.99/month,
1172,https://apps.shopify.com/variant-image-automator,UP TO 50 PRODUCTS,$9.90/month,
1173,https://apps.shopify.com/variant-image-automator,51 to 200 PRODUCTS,$14.90/month,
1174,https://apps.shopify.com/variant-image-automator,201-1000 PRODUCTS,$19.90/month,
1175,https://apps.shopify.com/variant-image-automator,UNLIMITED PRODUCTS,$24.90/month,
1176,https://apps.shopify.com/price-comparison-affiliate,Platinum,$5.99/month,
1177,https://apps.shopify.com/price-comparison-affiliate,Silver,$9.99/month,
1178,https://apps.shopify.com/price-comparison-affiliate,Gold,$19.99/month,
1179,https://apps.shopify.com/always-be-testing-a-b-split-tests-made-easy,,$29/month,
1180,https://apps.shopify.com/daily-deals-1,Base - 1 Deal,$2.99/month,
1181,https://apps.shopify.com/daily-deals-1,5 Deals,$5.98/month,
1182,https://apps.shopify.com/daily-deals-1,10 Deals,$7.98/month,
1183,https://apps.shopify.com/daily-deals-1,25 Deals,$9.98/month,
1184,https://apps.shopify.com/simple-pre-order,Trial,Free,
1185,https://apps.shopify.com/simple-pre-order,Basic Shopify,$9.90/month,
1186,https://apps.shopify.com/simple-pre-order,Shopify,$15.90/month,
1187,https://apps.shopify.com/simple-pre-order,Advanced Shopify,$24.90/month,
1188,https://apps.shopify.com/gatsby,Shopify Starter,$29/month,
1189,https://apps.shopify.com/gatsby,Standard,$300/month,
1190,https://apps.shopify.com/gatsby,Enterprise,$600/month,
1191,https://apps.shopify.com/cloud-cart-connector,Pro,$69/month,One-time activation of $249.00.
1192,https://apps.shopify.com/cloud-cart-connector,Super,$99/month,One-time activation of $249.00.
1193,https://apps.shopify.com/cloud-cart-connector,Ultra,$199/month,One-time activation of $249.00.
1194,https://apps.shopify.com/disable-shopify-best-sellers-remove-the-bestselling-products-sorting-function,,$2.99/month,
1195,https://apps.shopify.com/all-in-one-bar,FREE - LIMITED,Free,
1196,https://apps.shopify.com/all-in-one-bar,UNLIMITED PLUS,$5/month,
1197,https://apps.shopify.com/variantimagegrouper,up to 20 products,$4.99/month,
1198,https://apps.shopify.com/variantimagegrouper,up to 250 products,$9.99/month,
1199,https://apps.shopify.com/variantimagegrouper,over 250 products,$19.99/month,
1200,https://apps.shopify.com/jetprint-fulfillment,,Free,
1201,https://apps.shopify.com/local-delivery-1,,$13.99/month,
1202,https://apps.shopify.com/knowband-order-status,,$4.99/month,
1203,https://apps.shopify.com/coupon-banner-with-countdown-carousel,,Free,
1204,https://apps.shopify.com/smart-bar,Free Forever,Free,
1205,https://apps.shopify.com/smart-bar,Premium,$4.99/month,
1206,https://apps.shopify.com/theme-scheduler,,$6.95/month,
1207,https://apps.shopify.com/feedify-1,,$25/month,
1208,https://apps.shopify.com/plug-in-speed,,$39/month,
1209,https://apps.shopify.com/xero,Free,Free,
1210,https://apps.shopify.com/xero,Starter,$19.99/month,"$0.15 every additional order over 200, up to $99.99 total"
1211,https://apps.shopify.com/xero,Growth,$39.99/month,"$0.10 every additional order over 500, up to $99.99 total"
1212,https://apps.shopify.com/xero,Enterprise,$59.99/month,
1213,https://apps.shopify.com/cartsbot,,Free to install,Monthly fee scales with the revenue generated by CartsBot
1214,https://apps.shopify.com/cartsbot,,$29/month,
1215,https://apps.shopify.com/cartsbot,,$49/month,
1216,https://apps.shopify.com/cartsbot,,$99/month,
1217,https://apps.shopify.com/smile-io,Free,Free,
1218,https://apps.shopify.com/smile-io,Growth,$50/month,$25/month per additional 500 program members
1219,https://apps.shopify.com/smart-wishlist,,$4.99/month,
1220,https://apps.shopify.com/uafrica-multichannel,,Free to install,"30 Day Free Trial.Plans available:Shipping Only ZAR0, Blue ZAR99, Bronze ZAR299, Silver ZAR799, Gold ZAR1999 (excl vat)"
1221,https://apps.shopify.com/customer-pricing,Basic,$29.99/month,Offer quantity-based discount to any customer: add $20/month
1222,https://apps.shopify.com/customer-pricing,Premium,$49.99/month,Offer quantity-based discount to any customer: add $20/month
1223,https://apps.shopify.com/foursixty,Core,$50/month,
1224,https://apps.shopify.com/foursixty,Complete,$300/month,
1225,https://apps.shopify.com/scratch-coupon,,$5/month,
1226,https://apps.shopify.com/product-bundles,Basic,$19.99/month,
1227,https://apps.shopify.com/product-bundles,Premium,$29.99/month,
1228,https://apps.shopify.com/notifications-spending-goals,,$0.99/month,
1229,https://apps.shopify.com/stunning,,Free,
1230,https://apps.shopify.com/reviews-co-uk-product-and-merchant-review-collection,Small Business,$45/month,
1231,https://apps.shopify.com/reviews-co-uk-product-and-merchant-review-collection,Growing Business,$89/month,
1232,https://apps.shopify.com/reviews-co-uk-product-and-merchant-review-collection,Enterprise,$299/month,
1233,https://apps.shopify.com/retailreco-onsite-personalization,Basic Shopify,$19/month,
1234,https://apps.shopify.com/retailreco-onsite-personalization,Shopify,$49/month,
1235,https://apps.shopify.com/retailreco-onsite-personalization,Advanced Shopify,$99/month,
1236,https://apps.shopify.com/hubbox,In-store,$29/month,
1237,https://apps.shopify.com/hubbox,Network (UK only),$99/month,HubBox charges retailers an additional PAYG fee per parcel
1238,https://apps.shopify.com/hubbox,In-store + Network,$119/month,HubBox charges retailers an additional PAYG fee per parcel
1239,https://apps.shopify.com/hubbox,Multiple Stores,Free to install,Bespoke Pricing On Request
1240,https://apps.shopify.com/scroll-to-the-top,,Free,
1241,https://apps.shopify.com/web-push-notifications,,Free,
1242,https://apps.shopify.com/kissmetrics,,$34.95/month,
1243,https://apps.shopify.com/social-icons,,$0.99/month,
1244,https://apps.shopify.com/cedcommerce-shopping-engine,Recurring Plan 1,$15/month,
1245,https://apps.shopify.com/cedcommerce-shopping-engine,Recurring Plan 2,$25/month,
1246,https://apps.shopify.com/cedcommerce-shopping-engine,Recurring Plan 3,$49/month,
1247,https://apps.shopify.com/bulk-title-and-tag-editor-by-buymaxx,,$2.99/month,
1248,https://apps.shopify.com/sale-effects,,$6.99/month,
1249,https://apps.shopify.com/sky-pilot,Free,Free,
1250,https://apps.shopify.com/sky-pilot,Bronze,$15/month,$0.25/GB of bandwidth over 20GB
1251,https://apps.shopify.com/sky-pilot,Silver,$30/month,$0.25/GB of bandwidth over 100GB
1252,https://apps.shopify.com/sky-pilot,Gold,$75/month,$0.25/GB of bandwidth over 250GB
1253,https://apps.shopify.com/shopify-openerp-connector,,$35/month,
1254,https://apps.shopify.com/form-builder-by-evm,Basic Plan,$9.99/month,
1255,https://apps.shopify.com/form-builder-by-evm,Pro Plan,$14.99/month,
1256,https://apps.shopify.com/form-builder-by-evm,Premium Plan,$29.99/month,
1257,https://apps.shopify.com/simp-questions-and-answers,Standard,Free,
1258,https://apps.shopify.com/simp-questions-and-answers,Unlimited,$1.99/month,
1259,https://apps.shopify.com/simp-questions-and-answers,Pro Plan,$4.99/month,
1260,https://apps.shopify.com/day-ross-freight,Basic,$15/month,
1261,https://apps.shopify.com/day-ross-freight,Standard,$20/month,
1262,https://apps.shopify.com/day-ross-freight,Advanced,$40/month,
1263,https://apps.shopify.com/in-cart-upsell,Free,Free,
1264,https://apps.shopify.com/in-cart-upsell,Beginner,$14/month,
1265,https://apps.shopify.com/in-cart-upsell,Professional,$39/month,
1266,https://apps.shopify.com/shippo,,Free to install,$0.05 per label
1267,https://apps.shopify.com/smart-social-login,,Free,
1268,https://apps.shopify.com/snap-track,,$19.95/month,
1269,https://apps.shopify.com/shopventory,Starter,$29/month,
1270,https://apps.shopify.com/shopventory,Standard,$59/month,
1271,https://apps.shopify.com/shopventory,Professional,$199/month,
1272,https://apps.shopify.com/shopventory,Elite,$499/month,
1273,https://apps.shopify.com/cowntdown-timer-by-revy,Full Featured Plan,$5.92/month,
1274,https://apps.shopify.com/cart-convert,Basic,Free,
1275,https://apps.shopify.com/cart-convert,Premium,$19/month,
1276,https://apps.shopify.com/offer-announcement,Basic Plan,$2.99/month,
1277,https://apps.shopify.com/grapevine,,Free,
1278,https://apps.shopify.com/kunakify-automatically-fulfil-your-shopify-cd-dvd-sales-to-kunaki,Basic,$4.99/month,
1279,https://apps.shopify.com/kunakify-automatically-fulfil-your-shopify-cd-dvd-sales-to-kunaki,Pro,$29/month,
1280,https://apps.shopify.com/kunakify-automatically-fulfil-your-shopify-cd-dvd-sales-to-kunaki,Power,$49/month,
1281,https://apps.shopify.com/kunakify-automatically-fulfil-your-shopify-cd-dvd-sales-to-kunaki,Elite,$59/month,
1282,https://apps.shopify.com/compare-products-by-omega,,$4.99/month,
1283,https://apps.shopify.com/whimm,,Free to install,Upgrade to a paid plan ($9.99) to remove Whimm branding.
1284,https://apps.shopify.com/gather,Business Plan,$39/month,
1285,https://apps.shopify.com/gather,Unlimited Plan,$99/month,
1286,https://apps.shopify.com/tidy-cart,,Free,
1287,https://apps.shopify.com/responsive-cookie-consent-by-appifycommerce,,Free,
1288,https://apps.shopify.com/product-description-accordion,,$5/month,
1289,https://apps.shopify.com/sell-on-curate,,Free to install,"12% commission on sales, calculated on item(s) subtotal"
1290,https://apps.shopify.com/cross-selling-by-smooth-ie,,$9.90/month,
1291,https://apps.shopify.com/product-user-photos,,$4/month,
1292,https://apps.shopify.com/loyalty-insights,,Free,
1293,https://apps.shopify.com/presskithero,Free,Free,
1294,https://apps.shopify.com/presskithero,Plus,$9.99/month,
1295,https://apps.shopify.com/presskithero,Pro,$24.99/month,
1296,https://apps.shopify.com/upsell-system,Trial,Free,
1297,https://apps.shopify.com/upsell-system,Basic,$9.90/month,
1298,https://apps.shopify.com/upsell-system,Professional,$15.90/month,
1299,https://apps.shopify.com/upsell-system,Advanced,$24.90/month,
1300,https://apps.shopify.com/show-related-products,,$15/month,
1301,https://apps.shopify.com/exico-related-cross-sell-manager,,$5.99/month,
1302,https://apps.shopify.com/datafeedwatch,Shop Plan,$34/month,"$5 for every extra 1,000 products"
1303,https://apps.shopify.com/datafeedwatch,Merchant Plan,$59/month,"$3 for every extra 1,000 products"
1304,https://apps.shopify.com/datafeedwatch,Agency Plan,$179/month,"$2 for every extra 1,000 products"
1305,https://apps.shopify.com/datafeedwatch,Enterprise Plan,$275/month,"$2 for every extra 1,000 products"
1306,https://apps.shopify.com/news-sliders-by-widgetic,Free,Free,
1307,https://apps.shopify.com/news-sliders-by-widgetic,Premium,$1.99/month,
1308,https://apps.shopify.com/woohoo,Basic,$4.95/month,
1309,https://apps.shopify.com/woohoo,Advanced,$9.95/month,
1310,https://apps.shopify.com/woohoo,Pro,$29.95/month,
1311,https://apps.shopify.com/woohoo,Unlimited,$99.95/month,
1312,https://apps.shopify.com/pdf-catalog-whiz,Starter,$10/month,
1313,https://apps.shopify.com/pdf-catalog-whiz,Basic,$20/month,
1314,https://apps.shopify.com/pdf-catalog-whiz,Premium,$35/month,
1315,https://apps.shopify.com/cod-order-confirmation-for-saudi-arabia,,Free to install,$0.13 USD per SMS for COD Orders
1316,https://apps.shopify.com/skuby,,$1.99/month,
1317,https://apps.shopify.com/admin-bar-shortcut-links,,$1/month,
1318,https://apps.shopify.com/countdown-timers,Basic,Free,
1319,https://apps.shopify.com/countdown-timers,Premium,$5.99/month,
1320,https://apps.shopify.com/superfilters,,$14.99/month,
1321,https://apps.shopify.com/countdown-by-widgetic,,Free,
1322,https://apps.shopify.com/upsell-motivator-free-shipping-offers,,$8.95/month,
1323,https://apps.shopify.com/better-home-screen-icons,,$4.99/month,
1324,https://apps.shopify.com/geoinsight,,Free to install,$1.50 usage and 0.22 per customer
1325,https://apps.shopify.com/campaign-monitor,,Free,
1326,https://apps.shopify.com/lexoffice-integration,,$10/month,99$ to unlock the all-time import feature
1327,https://apps.shopify.com/frisbo-e-fulfillment-services,,Free,
1328,https://apps.shopify.com/one-click-social-login,Standard Plan,$4.99/month,
1329,https://apps.shopify.com/one-click-social-login,Pro Plan,$9.99/month,
1330,https://apps.shopify.com/avalara-trustfile,,$20/month,
1331,https://apps.shopify.com/print-partners,,Free to install,Charge per garment and print charges. Shipping charges based on size of order and destination.
1332,https://apps.shopify.com/christmas-snowflake,,$4.99/month,
1333,https://apps.shopify.com/address-validator,,Free to install,$0.03 per address
1334,https://apps.shopify.com/fresh-credit,Up to 5k customers,$10/month,
1335,https://apps.shopify.com/fresh-credit,20k customers,$25/month,
1336,https://apps.shopify.com/fresh-credit,50k customers,$40/month,"Enterprise plans are available, please call 704.489.3578"
1337,https://apps.shopify.com/fresh-gallery,,Free,
1338,https://apps.shopify.com/parcelify,Basic Plan,$7.99/month,
1339,https://apps.shopify.com/cartonomy,,$49/month,
1340,https://apps.shopify.com/form-builder-by-elfsight,,$4.99/month,
1341,https://apps.shopify.com/easyimport,,Free to install,$0.1 (10 cents) per imported listing
